表示ｺｰﾄﾞ,新商品ｺｰﾄﾞ案,商品名,商品名索引,単位,製品長さ(mm),ｶｯﾄ長さ(mm),得意先(検索)ｺｰﾄﾞ
0,741112I000314,PFM-D ｺｰﾅｰｾｯﾄ L=169.7 67.5度 押出,PFM,本,0,0,741112
0,741112I000315,PFM-D ｺｰﾅｰｾｯﾄ L=169.7 90度 左右100,PFM,set,0,0,741112
0,741112I000316,PFM-D ｺｰﾅｰｾｯﾄ L=169.7 90度 左右200,PFM,set,0,0,741112
0,741112I000317,PFM-D ｺｰﾅｰｾｯﾄ L=169.7 90度 左右100,PFM,set,0,0,741112
0,741112I000318,PFM-D ｺｰﾅｰｾｯﾄ L=169.7 90度 左右200,PFM,set,0,0,741112
0,741112I000319,PFM-D ｺｰﾅｰｾｯﾄ L=169.7 45度 右 200,PFM,本,0,0,741112
0,741112I000320,PFM-D ｺｰﾅｰｾｯﾄ L=367 45度ｶｯﾄ費用,PFM,本,0,0,741112
0,741112I000404,PFM-FXC L=500mm 1000m/回,PFM-FXC,本,0,0,741112
0,741112I000406,PFM-FXC L=110mm 1000m/回,PFM-FXC,本,0,0,741112
0,741162I000104,LED手摺ｶﾊﾞｰ L=,LEDﾃｽﾘｶﾊﾞｰ,本,0,0,741162
0,741162I000105,LED手摺ｶﾊﾞｰ ｶｯﾄ費用,LEDﾃｽﾘｶﾊﾞｰ,本,0,0,741162
0,741162I000107,LED手摺ｶﾊﾞｰ 運賃 L=3200mm含む 1箱,LEDﾃｽﾘｶﾊﾞｰ,c/s,0,0,741162
0,741162I000108,LED手摺ｶﾊﾞｰ 運賃 L=3200mm含む 2箱,LEDﾃｽﾘｶﾊﾞｰ,c/s,0,0,741162
0,741162I000203,LEDﾊﾞﾗｽﾀｰｶﾊﾞｰ (ｶｯﾄに使用),LEDﾊﾞﾗｽﾀｰｶ,本,0,0,741162
0,741162I000204,LEDﾊﾞﾗｽﾀｰｶﾊﾞｰ 端面ｶｯﾄ費用(L=800以下),LEDﾊﾞﾗｽﾀｰｶ,本,0,0,741162
0,743012I000101,183133000架橋PEﾊﾟｲﾌﾟ8A,PEﾊﾟｲﾌﾟ,ｍ,0,0,743012
0,743012I000102,185924000架橋PEﾊﾟｲﾌﾟ8A,PEﾊﾟｲﾌﾟ,ｍ,0,0,743012
0,743012I000201,架橋PEﾊﾟｲﾌﾟ13A,PEﾊﾟｲﾌﾟ,ｍ,0,0,743012
0,743012I000301,架橋PEﾊﾟｲﾌﾟ16A,PEﾊﾟｲﾌﾟ,ｍ,0,0,743012
0,750091D000101,L字ｺｰﾅｰ 外寸20x9xL847 (1000～本),Lｼﾞｺｰﾅｰ ｶﾞ,本,847,847,750091
0,750112I000601,C2193 ｸﾛ　500kg/回,C2193 ｸﾛ,ｋｇ,0,0,750112
0,750112I001402,ｽｲｰﾄｺｰﾝｼｬﾌﾄ 成形品ｶﾊﾞｰ L=1210,ｽｲｰﾄｺｰﾝ,本,0,0,750112
0,750112I001403,ｽｲｰﾄｺｰﾝｼｬﾌﾄｶﾊﾞｰ L=1210 200本,ｽｲｰﾄｺｰﾝ,本,0,0,750112
0,750112I001504,ﾍﾞｰｽﾗｲﾅｰ ｺ型 L=2000以下(段ﾎﾞｰﾙ入,ﾍﾞｰｽﾗｲﾅｰ,ｍ,0,0,750112
0,750112I001505,ﾍﾞｰｽﾗｲﾅｰ ｺ型 L=2001以上(段ﾎﾞｰﾙ入,ﾍﾞｰｽﾗｲﾅｰ,ｍ,0,0,750112
0,750112I002116,消音樹脂材(原料支給の場合),ｼｮｳｵﾝｼﾞｭｼ,本,0,0,750112
0,750112I002117,消音樹脂材(原料東穂手配の場合),ｼｮｳｵﾝｼﾞｭｼ,本,0,0,750112
0,750112I003102,粘着付ｱｸﾘﾙﾊﾟｯｷﾝ ｺの字2mm用 L=1200,ﾈﾝﾁｬｸﾂｷｱｸﾘ,本,0,0,750112
0,750112I003103,粘着付ｱｸﾘﾙﾊﾟｯｷﾝ ｺの字2mm用 L=1200,ﾈﾝﾁｬｸﾂｷｱｸﾘ,本,0,0,750112
0,750112I003104,粘着付ｱｸﾘﾙﾊﾟｯｷﾝ ｺの字2mm用 L=1200,ﾈﾝﾁｬｸﾂｷｱｸﾘ,本,0,0,750112
0,750112I003105,粘着付ｱｸﾘﾙﾊﾟｯｷﾝ ｺの字2mm用 L=1200,ﾈﾝﾁｬｸﾂｷｱｸﾘ,本,0,0,750112
0,750132I000102,DNKｸﾞﾚﾁｬﾝｴﾗｽﾄﾏｰ3mm(600～1500以下/回),ｸﾞﾚﾁｬﾝ3mm,ｍ,0,0,750132
0,750132I000103,DNKｸﾞﾚﾁｬﾝｴﾗｽﾄﾏｰ3mm(1600～2500以下),ｸﾞﾚﾁｬﾝ3mm,ｍ,0,0,750132
0,750132I000104,DNkｸﾞﾚﾁｬﾝｴﾗｽﾄﾏｰ3mm(2600m以上/回),ｸﾞﾚﾁｬﾝ3mm,ｍ,0,0,750132
0,750132I000202,DNKｸﾞﾚﾁｬﾝｴﾗｽﾄﾏｰ4mm(600～1500以下/回),ｸﾞﾚﾁｬﾝ4mm,ｍ,0,0,750132
0,750132I000203,DNKｸﾞﾚﾁｬﾝｴﾗｽﾄﾏｰ4mm(1600～2500以下),ｸﾞﾚﾁｬﾝ4mm,ｍ,0,0,750132
0,750132I000204,DNKｸﾞﾚﾁｬﾝｴﾗｽﾄﾏｰ4mm(2600m以上/回),ｸﾞﾚﾁｬﾝ4mm,ｍ,0,0,750132
0,750132I001302,TKD-200D　道外,TKD-200D,ｍ,0,0,750132
0,750132I001402,TKD-200U　道外,TKD-200U,ｍ,0,0,750132
0,750132I005102,戸当り D型36(発泡中空品)500～150,ﾄｱﾀﾘ Dｶﾞﾀ,本,0,0,750132
0,750132I007201,袋代(袋+手間賃),ﾌｸﾛﾀﾞｲ,ｍ,0,0,750132
0,750132I007301,両面ﾃｰﾌﾟ代+貼り加工賃,ﾘｮｳﾒﾝﾃｰﾌﾟ,ｍ,0,0,750132
0,750172I000101,ﾃﾞｨｯﾌﾟｷｬｯﾌﾟ 12φ 100～990個,ｷｬｯﾌﾟ,個,0,0,750172
0,750172I000102,ﾃﾞｨｯﾌﾟｷｬｯﾌﾟ 12φ 1000個以上,ｷｬｯﾌﾟ,個,0,0,750172
0,750172I000201,ﾃﾞｨｯﾌﾟｷｬｯﾌﾟ 16φ 100～990個,ｷｬｯﾌﾟ,個,0,0,750172
0,750172I000202,ﾃﾞｨｯﾌﾟｷｬｯﾌﾟ 16φ 1000個以上,ｷｬｯﾌﾟ,個,0,0,750172
0,750172I000301,ﾃﾞｨｯﾌﾟｷｬｯﾌﾟ 20φ 100～990個,ｷｬｯﾌﾟ,個,0,0,750172
0,750172I000302,ﾃﾞｨｯﾌﾟｷｬｯﾌﾟ 20φ 1000個以上,ｷｬｯﾌﾟ,個,0,0,750172
0,750172I000402,ﾎﾟﾘｶﾊﾟｲﾌﾟｷｬｯﾌﾟ付 12*125cm 200本/回,ﾎﾟﾘｶﾊﾟｲﾌﾟ,本,0,0,750172
0,750172I000403,ﾎﾟﾘｶﾊﾟｲﾌﾟｷｬｯﾌﾟ付 12*125cm 300本/回,ﾎﾟﾘｶﾊﾟｲﾌﾟ,本,0,0,750172
0,750172I000502,ﾎﾟﾘｶﾊﾟｲﾌﾟｷｬｯﾌﾟ付 16*125cm 200本/回,ﾎﾟﾘｶﾊﾟｲﾌﾟ,本,0,0,750172
0,750172I000503,ﾎﾟﾘｶﾊﾟｲﾌﾟｷｬｯﾌﾟ付 16*125cm 300本/回,ﾎﾟﾘｶﾊﾟｲﾌﾟ,本,0,0,750172
0,750172I000602,ﾎﾟﾘｶﾊﾟｲﾌﾟｷｬｯﾌﾟ付 20*125cm 200本/回,ﾎﾟﾘｶﾊﾟｲﾌﾟ,本,0,0,750172
0,750172I000603,ﾎﾟﾘｶﾊﾟｲﾌﾟｷｬｯﾌﾟ付 20*125cm 300本/回,ﾎﾟﾘｶﾊﾟｲﾌﾟ,本,0,0,750172
0,750181D000102,降り棟 466mm(200本～),200,,0,0,750181
0,750181D000103,降り棟 466mm(50本)使用ｼﾅｲ,50,,0,0,750181
0,750181D000104,降り棟 成形品,ﾌﾘﾑﾈ ｾｲｹｲﾋ,,720,770,750181
0,750192I000101,ﾎﾞｯｸｽ固定枠(ｱﾝｸﾞﾙ部)　白,ﾎﾞｯｸｽｺﾃｲ,本,0,0,750192
0,750192I000103,ﾎﾞｯｸｽ固定枠 L=1520mm 700～800本,ﾎﾞｯｸｽｺﾃｲﾜｸ,本,0,0,750192
0,752022I000802,L字目板 L=3800 運賃なし,,本,0,0,752022
1,752022I004301,目板45㎜ L=3800,ﾒｲﾀ45mm,本,0,0,752022
0,752022I004302,目板45mm L=3800 運賃なし,ﾒｲﾀ45mm,本,0,0,752022
0,752022I004402,目板60mm L=3800 運賃なし,ﾒｲﾀ60mm,本,0,0,752022
0,752022I004502,目板80mm L=3800 運賃なし,ﾒｲﾀ80mm,本,0,0,752022
0,752022I004602,目板95mm L=3800 運賃なし,ﾒｲﾀ95mm,本,0,0,752022
0,752022I004702,目板150mm L=3800 運賃なし,ﾒｲﾀ150mm,本,0,0,752022
0,752022I004802,目板150mm くさびなし 運賃なし,ﾒｲﾀ150mm,本,0,0,752022
0,752051D000102,ZPA283S 配線ｹｰﾌﾞﾙ干渉防止材,ZPA,本,2600,2620,752061
0,752051D000103,ZPAC200 配線ｹｰﾌﾞﾙ干渉防止材,ZPAC200ﾊｲｾ,,2600,2620,752061
0,754072I000202,溶着止水目地 10φ(500～1400m/回),ﾖｳﾁｬｸｼｽｲ,本,0,0,754072
0,754072I000203,溶着止水目地 10φ(1500～3400m/回,ﾖｳﾁｬｸｼｽｲ,本,0,0,754072
0,754072I000204,溶着止水目地 10φ(3500～7000m/回,ﾖｳﾁｬｸｼｽｲ,本,0,0,754072
0,754072I000301,溶着止水目地 10φ用ｷｬｯﾌﾟ,ﾖｳﾁｬｸｷｬｯﾌﾟ,個,0,0,754072
0,754072I000401,10φ用二次加工 ｱﾆｰﾙ処理,ﾖｳﾁｬｸｱﾆｰﾙ,本,0,0,754072
0,754072I000402,10φ用二次加工 先端ｷｬｯﾌﾟ+挿入,ﾖｳﾁｬｸｷｬｯﾌﾟ,本,0,0,754072
0,754072I000403,10φ用二次加工 定寸切断(先端斜ｶｯﾄ含),ﾖｳﾁｬｸｶｯﾄ,本,0,0,754072
0,754072I001102,溶着止水目地 15φ(500～1400m/回),ﾖｳﾁｬｸｼｽｲ,本,0,0,754072
0,754072I001103,溶着止水目地 15φ(1500～2400m/回,ﾖｳﾁｬｸｼｽｲ,本,0,0,754072
0,754072I001104,溶着止水目地 15φ(2500～4500m/回,ﾖｳﾁｬｸｼｽｲ,本,0,0,754072
0,754072I002101,溶着止水目地 15φ用ｷｬｯﾌﾟ,ﾖｳﾁｬｸｷｬｯﾌﾟ,個,0,0,754072
0,754072I002201,15φ用二次加工 ｱﾆｰﾙ処理,ﾖｳﾁｬｸｱﾆｰﾙ,本,0,0,754072
0,754072I002202,15φ用二次加工 先端ｷｬｯﾌﾟ+挿入,ﾖｳﾁｬｸｷｬｯﾌﾟ,本,0,0,754072
0,754072I002203,15φ用二次加工 定寸切断(先端斜ｶｯﾄ含),ﾖｳﾁｬｸｶｯﾄ,本,0,0,754072
0,754122I000106,ｷｰｽﾄﾝｸﾘｯﾌﾟ 2000ｍ/回以上,ｷｰｽﾄﾝｸﾘｯﾌﾟ,本,0,0,754122
0,754132I000101,戸当気密材(PVC-7.6φ) 450m～600m/回,ﾄｱﾀﾘｷﾐﾂｻﾞｲ,ｍ,0,0,754132
0,754132I000102,戸当気密材(PVC-7.6φ) 750m～1200m/回,ﾄｱﾀﾘｷﾐﾂｻﾞｲ,ｍ,0,0,754132
0,754132I000103,戸当気密材(PVC-7.6φ) 1350～5000/回,ﾄｱﾀﾘｷﾐﾂｻﾞｲ,ｍ,0,0,754132
0,760022I000101,ﾃﾞｨｯﾌﾟｷｬｯﾌﾟ 9φ,ﾃﾞｨｯﾌﾟｷｬｯﾌ,個,0,0,760022
0,760022I000201,ﾃﾞｨｯﾌﾟｷｬｯﾌﾟ 12φ,ﾃﾞｨｯﾌﾟｷｬｯﾌ,個,0,0,760022
0,760022I000301,ﾃﾞｨｯﾌﾟｷｬｯﾌﾟ 16φ,ﾃﾞｨｯﾌﾟｷｬｯﾌ,個,0,0,760022
0,760022I000401,ﾃﾞｨｯﾌﾟｷｬｯﾌﾟ 20φ,ﾃﾞｨｯﾌﾟｷｬｯﾌ,個,0,0,760022
0,760022I000501,ﾃﾞｨｯﾌﾟｷｬｯﾌﾟ 26φ,ﾃﾞｨｯﾌﾟｷｬｯﾌ,個,0,0,760022
0,760022I000601,ﾃﾞｨｯﾌﾟｷｬｯﾌﾟ 29φ,ﾃﾞｨｯﾌﾟｷｬｯﾌ,個,0,0,760022
0,760041I000302,押さえｺﾞﾑ3.8φ 白(2193*硬度65)-5000,ｵｻｴｺﾞﾑ3.8,ｍ,0,0,760041
0,760041I000303,押さえｺﾞﾑ3.8φ 白(2193*硬度65)-10000,ｵｻｴｺﾞﾑ3.8,ｍ,0,0,760041
0,760041I000402,押さえｺﾞﾑ3.8φ 白(8082*硬度70)-5000,ｵｻｴｺﾞﾑ3.8,ｍ,0,0,760041
0,760041I000403,押さえｺﾞﾑ3.8φ 白(8082*硬度70)-10000,ｵｻｴｺﾞﾑ3.8,ｍ,0,0,760041
0,761031D000102,曲げﾎｰｽφ16xφ20(透明) 500本～,ﾏｹﾞﾎｰｽﾌｧｲ1,本,280,280,761031
0,761041D000113,ﾙｰﾌﾟ用手摺ｶﾊﾞｰ4ｹ 一式,ﾙｰﾌﾟﾖｳﾃｽﾘ,本,0,0,761041
0,761051I000101,PCﾌｨﾙﾀｰX L=487 400本/回,PCﾌｨﾙﾀｰX,本,0,0,761051
0,761051I000102,PCﾌｨﾙﾀｰX L=487 800本/回,PCﾌｨﾙﾀｰ L=,本,0,0,761051
0,761051I000103,PCﾌｨﾙﾀｰX L=487 1600本/回,PCﾌｨﾙﾀｰX L,本,0,0,761051
0,761051I000201,PCﾌｨﾙﾀｰY L=290 800本/回,PCﾌｨﾙﾀｰY L,本,0,0,761051
0,761051I000202,PCﾌｨﾙﾀｰY L=290 1600本/回,PCﾌｨﾙﾀｰY L,本,0,0,761051
0,761051I000203,PCﾌｨﾙﾀｰY L=290 400本/回,PCﾌｨﾙﾀｰY,本,0,0,761051
0,761051I000301,PCﾚﾝｽﾞﾌｨﾙﾀｰⅡ-B L=2000,PCﾚﾝｽﾞﾌｨﾙﾀ,本,0,0,761051
0,761051I000302,PCﾚﾝｽﾞﾌｨﾙﾀｰ素材Y2 PC-800L,PCﾚﾝｽﾞﾌｨﾙﾀ,本,0,0,761051
0,761051I000303,PCﾚﾝｽﾞﾌｨﾙﾀｰ素材Y2 PC-1300L,PCﾚﾝｽﾞﾌｨﾙﾀ,本,0,0,761051
0,761062I000101,ﾌｧｲﾊﾞｰ3φ 透明 L=300 1000本,ﾌｧｲﾊﾞｰﾎﾙﾀﾞ,本,0,0,761062
0,761062I000102,ﾌｧｲﾊﾞｰ3φ 透明 L=300 2000本,ﾌｧｲﾊﾞｰﾎﾙﾀﾞ,本,0,0,761062
0,761062I000201,ﾌｧｲﾊﾞｰﾎﾙﾀﾞｰ3φ 透明 L=300 1000本,ﾌｧｲﾊﾞｰﾎﾙﾀﾞ,本,0,0,761062
0,761062I000202,ﾌｧｲﾊﾞｰﾎﾙﾀﾞｰ3φ 透明 L=300 2000本,ﾌｧｲﾊﾞｰﾎﾙﾀﾞ,本,0,0,761062
0,761071I000202,PVCｽﾍﾟｰｻｰ　1500m～3000m/回,PVCｽﾍﾟｰｻｰ,ｍ,0,0,761071
1,762002I000101,ｼｪｰﾄﾞｶﾊﾞｰ(DR-31676) L=305 (100本/回),ｼｪｰﾄﾞｶﾊﾞｰ,本,0,0,762002
0,762002I000102,ｼｪｰﾄﾞｶﾊﾞｰ(DR-31676) L=305 (500本/回),ｼｪｰﾄﾞｶﾊﾞｰ,本,0,0,762002
0,762002I000103,ｼｪｰﾄﾞｶﾊﾞｰ(DR-31676) L=305 (800本/回),ｼｪｰﾄﾞｶﾊﾞｰ,本,0,0,762002
0,762002I000104,ｼｪｰﾄﾞｶﾊﾞｰ(DR-31676) L=545 (100本/回),ｼｪｰﾄﾞｶﾊﾞｰ,本,0,0,762002
0,762002I000105,ｼｪｰﾄﾞｶﾊﾞｰ(DR-31676) L=545 (500本/回),ｼｪｰﾄﾞｶﾊﾞｰ,本,0,0,762002
0,762002I000106,ｼｪｰﾄﾞｶﾊﾞｰ(DR-31676) L=545 (800本/回),ｼｪｰﾄﾞｶﾊﾞｰ,本,0,0,762002
1,762002I000201,照明ｶﾊﾞｰ(DR-31677) L=305 (100本/回),ｼｮﾒｲｶﾊﾞｰ,本,0,0,762002
0,762002I000202,照明ｶﾊﾞｰ(DR-31677) L=305 (500本/回),ｼｮﾒｲｶﾊﾞｰ,本,0,0,762002
0,762002I000203,照明ｶﾊﾞｰ(DR-31677) L=305 (800本/回),ｼｮﾒｲｶﾊﾞｰ,本,0,0,762002
0,762002I000204,照明ｶﾊﾞｰ(DR-31677) L=545 (100本/回),ｼｮﾒｲｶﾊﾞｰ,本,0,0,762002
0,762002I000205,照明ｶﾊﾞｰ(DR-31677) L=545 (500本/回),ｼｮﾒｲｶﾊﾞｰ,本,0,0,762002
0,762002I000206,照明ｶﾊﾞｰ(DR-31677) L=545 (800本/回),ｼｮﾒｲｶﾊﾞｰ,本,0,0,762002
0,762041D000202,甲丸ﾊﾟｯｷﾝ　6.35x12.7x100m　一式,ｺｳﾏﾙﾏﾙ｣ﾊﾟｯ,巻,100,103,762041
0,764051D000102,LEDsｳｪｰﾌﾞ用ｹｰｽ 4010 (400m～),LEDsｳｪｰﾌﾞ,m,0,0,764051
0,764051D000105,LEDsｳｪｰﾌﾞ用ｹｰｽ4010(2000m～),LEDsｳｪｰﾌﾞ,m,0,0,764051
0,764051D000106,LEDsｳｪｰﾌﾞ用ｹｰｽ4010(4000m～),LEDsｳｪｰﾌﾞ,m,0,0,764051
0,764051D000201,ｶｰﾌﾞｹｰｽ L=2000mm (1000本以上),ｶｰﾌﾞｹｰｽ,本,2000,2040,764051
0,770051D000401,ﾃｰﾌﾟﾚｰﾙ 6mm 60L (ﾁｭｰﾌﾞﾚｰﾙ P-281T),,,0,0,770051
0,770051D000501,ﾏｽｷﾝｸﾞﾌｲﾙﾑ購入費用35mmx1000mx28巻,ﾏｽｷﾝｸﾞ,式,0,0,770051
0,770051D000801,内層着色用ﾏｽﾀｰﾊﾞｯﾁ購入費用,ﾅｲｿｳﾁｬｸｼｮｸ,式,0,0,770051
0,770051D000903,粘着ﾛｰﾗｰ5x10mm ﾏｽｷﾝｸﾞﾌｲﾙﾑ巻付治具,ﾈﾝﾁｬｸﾛｰﾗｰ5,式,0,0,770051
0,770051D000904,粘着ﾛｰﾗｰ調整費用及び試作費用,ﾈﾝﾁｬｸﾛｰﾗﾁｮ,式,0,0,770051
0,770051D000905,粘着ﾛｰﾗｰ定寸ｶｯﾄ用治具,ﾈﾝﾁｬｸﾛｰﾗｰﾃ,式,0,0,770051
0,772011D001101,Lﾁｭｰﾌﾞ B70492F1,lﾁｭｰﾌﾞ,本,0,0,772011
0,772011D001201,Tube1,lﾁｭｰﾌﾞ,本,0,0,772011
0,772011D001301,TUBE1 B20066R,lﾁｭｰﾌﾞ,本,0,0,772011
0,772011D001401,ﾁｭｰﾌﾞ12x18L曲げ B70492R,lﾁｭｰﾌﾞ,本,0,0,772011
0,772051D000202,PP串 2.4x10.2 L=900(ﾛｯﾄ50000),,,905,905,772051
0,774012D000101,屋外ﾗｲｲﾝ照明ｶﾊﾞｰ調色試作費,ｵｸｶﾞｲﾗｲｲﾝｼ,,0,0,774012
0,781011D000101,21563 ｸﾘｶｴｼ貼れるｴｯｼﾞｸｯｼｮﾝ小 BRﾌﾞﾗｳﾝ,21563ｴｯｼﾞｸ,袋,400,400,781011
0,781011D000201,21564 ｸﾘｶｴｼ貼れるｴｯｼﾞｸｯｼｮﾝ小 CL透明,21564ｴｯｼﾞｸ,袋,400,400,781011
0,781011D000301,21565 ｸﾘｶｴｼ貼れるｴｯｼﾞｸｯｼｮﾝ大 BRﾌﾞﾗｳﾝ,21565ｴｯｼﾞｸ,袋,400,400,781011
0,781011D000401,21566 ｸﾘｶｴｼ貼れるｴｯｼﾞｸｯｼｮﾝ大 CL透明,21566ｴｯｼﾞｸ,袋,400,400,781011
0,781041D000101,NSﾗﾊﾞｰ 3X11*両面ﾃｰﾌﾟ御社支給,NSﾗﾊﾞｰ 3X1,巻,50000,50000,781041
0,783011D000102,ﾁｭｰﾌﾞRS-46 300巻～,ﾁｭｰﾌﾞ RS-4,巻,10000,10400,783011
0,783011D000103,ﾁｭｰﾌﾞRS-46 500巻～,ﾁｭｰﾌﾞ RS-4,巻,10000,10400,783011
0,783011D000104,ﾁｭｰﾌﾞRS-46 1000巻～,ﾁｭｰﾌﾞ RS-4,巻,10000,10400,783011
0,783022I000101,PCｶﾊﾞｰ(ｽﾄｯｶｰ取って補強ﾊﾟｰﾂ)L=744,PCｶﾊﾞｰ(ｽﾄｯ,式,0,0,783022
0,790022B000103,3K25455 10mmx1.2mm ﾃｰﾌﾟ有 2000個/回,3K25455,個,0,0,790022
0,790022B000304,3K25456 20mmx1.2mm ﾃｰﾌﾟ有 1000個/回,3K25456,個,0,0,790022
0,790061I000201,LEDｶﾊﾞｰ ﾌﾗｯﾄﾀｲﾌﾟ 乳白,LEDｶﾊﾞｰﾌﾗｯ,ｍ,0,0,790061
0,790061I000302,LEDｶﾊﾞｰ ﾌﾗｯﾄﾀｲﾌﾟ02 乳白1000～1999ｍ,LEDｶﾊﾞｰ ﾌﾗ,ｍ,0,0,790061
0,790061I000303,LEDｶﾊﾞｰ ﾌﾗｯﾄﾀｲﾌﾟ02 乳白 2000ｍ以上,LEDｶﾊﾞｰ ﾌﾗ,ｍ,0,0,790061
0,790061I000304,LEDｶﾊﾞｰ ﾌﾗｯﾄﾀｲﾌﾟ02 乳白　*使用ｼﾅｲ,LEDｶﾊﾞｰﾌﾗｯ,ｍ,0,0,790061
0,790061I000305,LEDｶﾊﾞｰﾌﾗｯﾄﾀｲﾌﾟ 02乳白(250M以上)*?,ﾎﾟﾘｶｶﾊﾞｰ,M,0,0,790061
0,790061I000306,LEDｶﾊﾞｰ ﾌﾗｯﾄﾀｲﾌﾟ02乳白(250～999M)*?,ﾎﾟﾘｶｶﾊﾞｰ,M,0,0,790061
0,790061I000307,LEDｶﾊﾞｰ ﾌﾗｯﾄﾀｲﾌﾟ02乳白(1000M以上)*?,ﾎﾟﾘｶｶﾊﾞｰ,M,0,0,790061
0,790061I000308,LEDｶﾊﾞｰ ﾌﾗｯﾄﾀｲﾌﾟ02乳白(2000M以上)*?,ﾎﾟﾘｶｶﾊﾞｰ,M,0,0,790061
